TYPE,ID,EMPLOYEE,Supplier,Cuenta,Proyecto,Producto,Rubro,Descripcion,Currency,"Net amount","Tax amount","Gross amount",State,"Asked at",Mes,Semana,Notes,"Additional info","Link to the request"
BUDGET,F-495,,,,"GASTO FIJO",CUENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-496,,,,"GASTO FIJO",CUENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-497,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,29/12/2014,12/2014,01-14,,,
BUDGET,F-498,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-499,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,F-500,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-501,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,F-502,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-503,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-504,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-505,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-506,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-507,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-508,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-509,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-510,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-511,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-512,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-513,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-514,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-515,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-516,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-517,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-518,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-519,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-520,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,15312,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-521,,,,"GASTO FIJO",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-522,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-523,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-524,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-525,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-526,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-527,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-528,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-529,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-530,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-531,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-532,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-533,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-534,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-535,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-536,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-537,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-538,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-539,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-540,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-541,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-542,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-543,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-544,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-545,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-546,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-547,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-548,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-549,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-550,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-551,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-552,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,15312,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-553,,,,"GASTO VARIABLE",VENTAS,NOMINA,"EJECUTIVO DE VENTAS",,,,7656,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-554,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-555,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-556,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-557,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-558,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-559,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-560,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-561,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-562,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-563,,,,"GASTO VARIABLE",VENTAS,BONO,"EJECUTIVO DE VENTAS BONO",,,,6249.9988,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-564,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-565,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-566,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-567,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-568,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-569,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-570,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-571,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-572,,,,"GASTO FIJO",VENTAS,VIATICOS,VARIOS,,,,5800,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-573,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-574,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-575,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-576,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-577,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-578,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-579,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-580,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-581,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-582,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-583,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,76560,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-584,,,,"GASTO FIJO","DIRECCION COMERCIAL",NOMINA,"DIRECTOR COMERCIAL",,,,38280,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-585,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-586,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-587,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-588,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-589,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-590,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-591,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-592,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-593,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-594,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-595,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,81666.32,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-596,,,,"GASTO VARIABLE","DIRECCION COMERCIAL",BONO,"DIRECTOR COMERCIAL BONO",,,,40833.16,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-597,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,F-598,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-599,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-600,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-601,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-602,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-603,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-604,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-605,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-606,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-607,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-608,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-609,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-610,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-611,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-612,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-613,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-614,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-615,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-616,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,15312,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-617,,,,"GASTO VARIABLE",CUENTAS,NOMINA,"EJECUTIVO DE CUENTAS",,,,7656,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-618,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-619,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-620,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-621,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-622,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-623,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-624,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-625,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-626,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-627,,,,"GASTO VARIABLE",CUENTAS,BONO,"EJECUTIVO DE CUENTAS BONOS",,,,5663.7,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-628,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,12000,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-629,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,12000,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-630,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,120800,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-631,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,200800,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-632,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,55200,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-633,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,55200,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-634,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,55200,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-635,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,12000,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-636,,,,"GASTO VARIABLE","DIRECCION COMERCIAL","GASTO DE PROMOCION","GASTO DE PROMOCION",,,,12000,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-637,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-638,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-639,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-640,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-641,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-642,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-643,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-644,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-645,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-646,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-647,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-648,,,,"GASTO FIJO",D.O.,"TELEFONIA FIJA","TELEFONIA FIJA",,,,2320,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-649,,,,"GASTO FIJO",D.O.,PAPELERIA,PAPELERIA,,,,2320,0-BUDGET,12/01/2015,01/2015,03-15,,,
